StockCode,Date,Quantity,Revenue,AvgPrice,MedianPrice,Transactions,WeightedPrice
21498,2009-12-15,25,10.5,0.42,0.42,1,0.42
21498,2009-12-16,25,10.5,0.42,0.42,1,0.42
21498,2009-12-17,25,10.5,0.42,0.42,1,0.42
21498,2009-12-20,75,31.5,0.42,0.42,3,0.42
21498,2009-12-21,75,31.5,0.42,0.42,3,0.42
21498,2009-12-22,25,10.5,0.42,0.42,1,0.42
21498,2010-01-04,50,21.0,0.42,0.42,2,0.42
21498,2010-01-05,125,52.5,0.42,0.42,3,0.42
21498,2010-01-07,100,42.0,0.42,0.42,4,0.42
21498,2010-01-10,50,21.0,0.42,0.42,2,0.42
21498,2010-01-11,50,21.0,0.42,0.42,2,0.42
21498,2010-01-12,25,10.5,0.42,0.42,1,0.42
21498,2010-01-13,50,21.0,0.42,0.42,2,0.42
21498,2010-01-14,25,10.5,0.42,0.42,1,0.42
21498,2010-01-17,75,31.5,0.42,0.42,2,0.42
21498,2010-01-18,50,21.0,0.42,0.42,1,0.42
21498,2010-01-20,25,10.5,0.42,0.42,1,0.42
21498,2010-01-21,25,10.5,0.42,0.42,1,0.42
21498,2010-01-22,25,10.5,0.42,0.42,1,0.42
21498,2010-01-24,50,21.0,0.42,0.42,2,0.42
21498,2010-01-25,25,10.5,0.42,0.42,1,0.42
21498,2010-01-28,50,21.0,0.42,0.42,2,0.42
21498,2010-01-29,50,21.0,0.42,0.42,2,0.42
21498,2010-01-31,275,99.5,0.3933333333333333,0.42,3,0.3618181818181818
21498,2010-02-01,75,31.5,0.42,0.42,3,0.42
21498,2010-02-03,175,73.5,0.42,0.42,6,0.42
21498,2010-02-04,50,21.0,0.42,0.42,2,0.42
21498,2010-02-05,25,10.5,0.42,0.42,1,0.42
21498,2010-02-07,150,63.0,0.42,0.42,3,0.42
21498,2010-02-09,50,21.0,0.42,0.42,2,0.42
21498,2010-02-10,50,21.0,0.42,0.42,2,0.42
21498,2010-02-14,75,31.5,0.42,0.42,3,0.42
21498,2010-02-15,50,21.0,0.42,0.42,2,0.42
21498,2010-02-16,75,31.5,0.42,0.42,3,0.42
21498,2010-02-17,225,78.5,0.38,0.38,2,0.3488888888888889
21498,2010-02-18,25,10.5,0.42,0.42,1,0.42
21498,2010-02-19,50,21.0,0.42,0.42,2,0.42
21498,2010-02-21,25,10.5,0.42,0.42,1,0.42
21498,2010-02-22,50,21.0,0.42,0.42,2,0.42
21498,2010-02-23,25,10.5,0.42,0.42,1,0.42
21498,2010-02-24,25,10.5,0.42,0.42,1,0.42
21498,2010-02-25,100,42.0,0.42,0.42,3,0.42
21498,2010-02-26,50,21.0,0.42,0.42,2,0.42
21498,2010-03-02,25,10.5,0.42,0.42,1,0.42
21498,2010-03-03,25,10.5,0.42,0.42,1,0.42
21498,2010-03-04,100,42.0,0.42,0.42,4,0.42
21498,2010-03-05,25,10.5,0.42,0.42,1,0.42
21498,2010-03-07,75,31.5,0.42,0.42,3,0.42
21498,2010-03-09,75,31.5,0.42,0.42,3,0.42
21498,2010-03-10,75,31.5,0.42,0.42,3,0.42
21498,2010-03-11,25,10.5,0.42,0.42,1,0.42
21498,2010-03-12,25,10.5,0.42,0.42,1,0.42
21498,2010-03-14,50,21.0,0.42,0.42,2,0.42
21498,2010-03-16,25,10.5,0.42,0.42,1,0.42
21498,2010-03-17,100,42.0,0.42,0.42,4,0.42
21498,2010-03-18,25,10.5,0.42,0.42,1,0.42
21498,2010-03-21,25,10.5,0.42,0.42,1,0.42
21498,2010-03-22,25,10.5,0.42,0.42,1,0.42
21498,2010-03-23,25,10.5,0.42,0.42,1,0.42
21498,2010-03-24,75,31.5,0.42,0.42,2,0.42
21498,2010-03-25,75,31.5,0.42,0.42,3,0.42
21498,2010-03-28,50,21.0,0.42,0.42,2,0.42
21498,2010-03-29,25,10.5,0.42,0.42,1,0.42
21498,2010-03-31,25,10.5,0.42,0.42,1,0.42
21498,2010-04-01,75,31.5,0.42,0.42,1,0.42
21498,2010-04-06,25,10.5,0.42,0.42,1,0.42
21498,2010-04-07,325,112.50000000000001,0.38,0.38,2,0.3461538461538462
21498,2010-04-08,50,21.0,0.42,0.42,2,0.42
21498,2010-04-09,25,10.5,0.42,0.42,1,0.42
21498,2010-04-11,25,10.5,0.42,0.42,1,0.42
21498,2010-04-12,25,10.5,0.42,0.42,1,0.42
21498,2010-04-13,25,10.5,0.42,0.42,1,0.42
21498,2010-04-15,25,10.5,0.42,0.42,1,0.42
21498,2010-04-18,50,21.0,0.42,0.42,2,0.42
21498,2010-04-19,100,42.0,0.42,0.42,4,0.42
21498,2010-04-20,25,10.5,0.42,0.42,1,0.42
21498,2010-04-21,50,21.0,0.42,0.42,2,0.42
21498,2010-04-22,25,10.5,0.42,0.42,1,0.42
21498,2010-04-23,50,21.0,0.42,0.42,1,0.42
21498,2010-04-25,125,52.5,0.42,0.42,4,0.42
21498,2010-04-27,100,42.0,0.42,0.42,3,0.42
21498,2010-04-28,75,31.5,0.42,0.42,2,0.42
21498,2010-04-29,200,84.0,0.42000000000000004,0.42,5,0.42
21498,2010-04-30,25,10.5,0.42,0.42,1,0.42
21498,2010-05-05,25,10.5,0.42,0.42,1,0.42
21498,2010-05-09,25,10.5,0.42,0.42,1,0.42
21498,2010-05-10,75,31.5,0.42,0.42,2,0.42
21498,2010-05-11,25,10.5,0.42,0.42,1,0.42
21498,2010-05-13,50,21.0,0.42,0.42,2,0.42
21498,2010-05-16,25,10.5,0.42,0.42,1,0.42
21498,2010-05-17,25,10.5,0.42,0.42,1,0.42
21498,2010-05-18,75,31.5,0.42,0.42,1,0.42
21498,2010-05-19,50,21.0,0.42,0.42,2,0.42
21498,2010-05-20,25,10.5,0.42,0.42,1,0.42
21498,2010-05-21,25,10.5,0.42,0.42,1,0.42
21498,2010-05-23,25,10.5,0.42,0.42,1,0.42
21498,2010-05-25,50,21.0,0.42,0.42,2,0.42
21498,2010-05-27,150,63.0,0.42,0.42,6,0.42
21498,2010-05-28,25,10.5,0.42,0.42,1,0.42
21498,2010-05-30,25,10.5,0.42,0.42,1,0.42
21498,2010-06-03,100,42.0,0.42,0.42,3,0.42
21498,2010-06-06,75,31.5,0.42,0.42,3,0.42
21498,2010-06-07,50,21.0,0.42,0.42,2,0.42
21498,2010-06-08,50,21.0,0.42,0.42,2,0.42
21498,2010-06-09,75,31.5,0.42,0.42,3,0.42
21498,2010-06-11,50,21.0,0.42,0.42,2,0.42
21498,2010-06-14,25,10.5,0.42,0.42,1,0.42
21498,2010-06-15,50,21.0,0.42,0.42,2,0.42
21498,2010-06-16,275,99.5,0.4,0.42,4,0.3618181818181818
21498,2010-06-17,50,21.0,0.42,0.42,1,0.42
21498,2010-06-18,50,21.0,0.42,0.42,1,0.42
21498,2010-06-21,50,21.0,0.42,0.42,2,0.42
21498,2010-06-23,25,10.5,0.42,0.42,1,0.42
21498,2010-06-24,50,21.0,0.42,0.42,2,0.42
21498,2010-06-27,25,10.5,0.42,0.42,1,0.42
21498,2010-06-28,125,48.5,0.388,0.42,5,0.388
21498,2010-06-29,50,21.0,0.42,0.42,2,0.42
21498,2010-06-30,50,21.0,0.42,0.42,2,0.42
21498,2010-07-01,50,21.0,0.42,0.42,2,0.42
21498,2010-07-02,25,10.5,0.42,0.42,1,0.42
21498,2010-07-05,25,10.5,0.42,0.42,1,0.42
21498,2010-07-07,50,21.0,0.42,0.42,2,0.42
21498,2010-07-08,75,31.5,0.42,0.42,3,0.42
21498,2010-07-09,25,10.5,0.42,0.42,1,0.42
21498,2010-07-11,600,204.00000000000003,0.34,0.34,1,0.34
21498,2010-07-12,200,84.0,0.42000000000000004,0.42,5,0.42
21498,2010-07-13,50,21.0,0.42,0.42,2,0.42
21498,2010-07-14,25,10.5,0.42,0.42,1,0.42
21498,2010-07-15,75,27.5,0.38,0.38,2,0.36666666666666664
21498,2010-07-16,50,21.0,0.42,0.42,2,0.42
21498,2010-07-18,25,10.5,0.42,0.42,1,0.42
21498,2010-07-19,50,21.0,0.42,0.42,2,0.42
21498,2010-07-21,75,31.5,0.42,0.42,2,0.42
21498,2010-07-22,225,78.5,0.38,0.38,2,0.3488888888888889
21498,2010-07-23,100,42.0,0.42,0.42,4,0.42
21498,2010-07-25,150,63.0,0.42000000000000004,0.42,5,0.42
21498,2010-07-26,25,10.5,0.42,0.42,1,0.42
21498,2010-07-27,50,21.0,0.42,0.42,1,0.42
21498,2010-07-29,25,10.5,0.42,0.42,1,0.42
21498,2010-07-30,25,10.5,0.42,0.42,1,0.42
21498,2010-08-01,25,10.5,0.42,0.42,1,0.42
21498,2010-08-02,25,10.5,0.42,0.42,1,0.42
21498,2010-08-03,50,21.0,0.42,0.42,2,0.42
21498,2010-08-05,125,52.5,0.42,0.42,4,0.42
21498,2010-08-06,200,68.0,0.34,0.34,1,0.34
21498,2010-08-10,25,10.5,0.42,0.42,1,0.42
21498,2010-08-11,50,21.0,0.42,0.42,2,0.42
21498,2010-08-12,100,42.0,0.42,0.42,3,0.42
21498,2010-08-13,25,10.5,0.42,0.42,1,0.42
21498,2010-08-15,25,10.5,0.42,0.42,1,0.42
21498,2010-08-17,25,10.5,0.42,0.42,1,0.42
21498,2010-08-18,75,31.5,0.42,0.42,3,0.42
21498,2010-08-19,50,21.0,0.42,0.42,1,0.42
21498,2010-08-22,75,31.5,0.42,0.42,3,0.42
21498,2010-08-25,25,10.5,0.42,0.42,1,0.42
21498,2010-08-31,75,31.5,0.42,0.42,3,0.42
21498,2010-09-02,25,10.5,0.42,0.42,1,0.42
21498,2010-09-03,25,10.5,0.42,0.42,1,0.42
21498,2010-09-06,100,42.0,0.42,0.42,3,0.42
21498,2010-09-07,225,78.5,0.38,0.38,2,0.3488888888888889
21498,2010-09-08,300,110.0,0.3933333333333333,0.42,3,0.36666666666666664
21498,2010-09-09,50,21.0,0.42,0.42,2,0.42
21498,2010-09-10,25,10.5,0.42,0.42,1,0.42
21498,2010-09-13,75,31.5,0.42,0.42,3,0.42
21498,2010-09-14,25,10.5,0.42,0.42,1,0.42
21498,2010-09-15,50,21.0,0.42,0.42,2,0.42
21498,2010-09-16,175,73.5,0.42,0.42,6,0.42
21498,2010-09-17,25,10.5,0.42,0.42,1,0.42
21498,2010-09-19,25,10.5,0.42,0.42,1,0.42
21498,2010-09-20,200,84.0,0.42,0.42,3,0.42
21498,2010-09-21,25,10.5,0.42,0.42,1,0.42
21498,2010-09-22,25,10.5,0.42,0.42,1,0.42
21498,2010-09-23,50,21.0,0.42,0.42,2,0.42
21498,2010-09-27,100,42.0,0.42,0.42,3,0.42
21498,2010-09-28,25,10.5,0.42,0.42,1,0.42
21498,2010-09-29,50,21.0,0.42,0.42,2,0.42
21498,2010-09-30,25,10.5,0.42,0.42,1,0.42
21498,2010-10-01,25,10.5,0.42,0.42,1,0.42
21498,2010-10-04,50,21.0,0.42,0.42,1,0.42
21498,2010-10-05,125,52.5,0.42000000000000004,0.42,5,0.42
21498,2010-10-06,75,31.5,0.42,0.42,2,0.42
21498,2010-10-07,25,10.5,0.42,0.42,1,0.42
21498,2010-10-08,150,63.0,0.42,0.42,3,0.42
21498,2010-10-10,75,31.5,0.42,0.42,2,0.42
21498,2010-10-11,150,63.0,0.42000000000000004,0.42,5,0.42
21498,2010-10-12,100,42.0,0.42,0.42,4,0.42
21498,2010-10-13,150,63.0,0.42000000000000004,0.42,5,0.42
21498,2010-10-14,25,10.5,0.42,0.42,1,0.42
21498,2010-10-17,100,42.0,0.42,0.42,3,0.42
21498,2010-10-18,50,21.0,0.42,0.42,2,0.42
21498,2010-10-19,25,10.5,0.42,0.42,1,0.42
21498,2010-10-20,175,61.50000000000001,0.38,0.38,2,0.3514285714285715
21498,2010-10-21,75,31.5,0.42,0.42,3,0.42
21498,2010-10-22,50,21.0,0.42,0.42,2,0.42
21498,2010-10-25,100,42.0,0.42,0.42,4,0.42
21498,2010-10-26,25,10.5,0.42,0.42,1,0.42
21498,2010-10-27,25,10.5,0.42,0.42,1,0.42
21498,2010-10-28,75,31.5,0.42,0.42,3,0.42
21498,2010-10-29,100,42.0,0.42,0.42,3,0.42
21498,2010-10-31,50,21.0,0.42,0.42,2,0.42
21498,2010-11-01,50,21.0,0.42,0.42,2,0.42
21498,2010-11-04,25,10.5,0.42,0.42,1,0.42
21498,2010-11-07,25,10.5,0.42,0.42,1,0.42
21498,2010-11-08,125,52.5,0.42,0.42,4,0.42
21498,2010-11-09,100,42.0,0.42,0.42,2,0.42
21498,2010-11-10,25,10.5,0.42,0.42,1,0.42
21498,2010-11-11,25,10.5,0.42,0.42,1,0.42
21498,2010-11-12,200,72.0,0.3933333333333333,0.42,3,0.36
21498,2010-11-14,25,10.5,0.42,0.42,1,0.42
21498,2010-11-15,100,42.0,0.42,0.42,2,0.42
21498,2010-11-16,100,42.0,0.42,0.42,4,0.42
21498,2010-11-17,25,10.5,0.42,0.42,1,0.42
21498,2010-11-18,100,42.0,0.42,0.42,4,0.42
21498,2010-11-19,75,31.5,0.42,0.42,3,0.42
21498,2010-11-21,25,10.5,0.42,0.42,1,0.42
21498,2010-11-22,25,10.5,0.42,0.42,1,0.42
21498,2010-11-23,125,52.5,0.42000000000000004,0.42,5,0.42
21498,2010-11-24,75,31.5,0.42,0.42,3,0.42
21498,2010-11-25,250,89.0,0.3933333333333333,0.42,3,0.356
21498,2010-11-26,50,21.0,0.42,0.42,2,0.42
21498,2010-11-28,25,10.5,0.42,0.42,1,0.42
21498,2010-11-29,250,89.0,0.3933333333333333,0.42,3,0.356
21498,2010-11-30,50,21.0,0.42,0.42,2,0.42
21498,2010-12-01,50,21.0,0.42,0.42,1,0.42
21498,2010-12-02,250,85.0,0.34,0.34,2,0.34
21498,2010-12-03,25,10.5,0.42,0.42,1,0.42
21498,2010-12-08,75,31.5,0.42,0.42,3,0.42
21498,2010-12-09,25,10.5,0.42,0.42,1,0.42
21731,2009-12-01,98,165.26,1.9042857142857144,1.65,7,1.6863265306122448
21731,2009-12-02,3,10.290000000000001,3.43,3.43,2,3.43
21731,2009-12-03,12,19.799999999999997,1.65,1.65,1,1.6499999999999997
21731,2009-12-04,7,15.11,2.006,1.65,3,2.1585714285714284
21731,2009-12-06,9,14.849999999999998,1.65,1.65,2,1.6499999999999997
21731,2009-12-07,17,31.609999999999996,2.2433333333333336,1.65,3,1.859411764705882
21731,2009-12-08,194,294.85999999999996,2.045,1.65,4,1.5198969072164947
21731,2009-12-09,169,251.82999999999998,2.1766666666666667,1.65,3,1.4901183431952663
21731,2009-12-10,85,145.58999999999997,1.9042857142857144,1.65,6,1.7128235294117644
21731,2009-12-11,28,46.199999999999996,1.65,1.65,2,1.65
21731,2009-12-13,98,161.7,1.65,1.65,3,1.65
21731,2009-12-14,585,849.93,2.1228571428571428,1.65,7,1.4528717948717949
21731,2009-12-15,29,49.629999999999995,2.0949999999999998,1.65,4,1.7113793103448274
21731,2009-12-16,64,112.71999999999998,2.718,3.43,5,1.7612499999999998
21731,2009-12-17,45,74.25,1.65,1.65,4,1.65
21731,2009-12-18,57,110.07,2.0949999999999998,1.65,4,1.9310526315789474
21731,2009-12-20,3,4.949999999999999,1.65,1.65,1,1.6499999999999997
21731,2009-12-21,48,79.19999999999999,1.65,1.65,4,1.6499999999999997
21731,2009-12-22,10,34.3,3.43,3.43,6,3.4299999999999997
21731,2010-01-05,98,161.7,1.6499999999999997,1.65,3,1.65
21731,2010-01-07,108,178.2,1.65,1.65,2,1.65
21731,2010-01-08,36,59.4,1.65,1.65,1,1.65
21731,2010-01-10,72,118.8,1.65,1.65,1,1.65
21731,2010-01-11,30,60.17999999999999,2.54,2.54,4,2.006
21731,2010-01-12,89,148.56,2.0774999999999997,1.65,3,1.6692134831460674
21731,2010-01-13,2,6.72,3.36,3.36,1,3.36
21731,2010-01-14,4,13.44,3.36,3.36,2,3.36
21731,2010-01-15,52,85.79999999999998,1.65,1.65,2,1.6499999999999997
21731,2010-01-21,60,99.0,1.65,1.65,1,1.65
21731,2010-01-24,12,19.799999999999997,1.65,1.65,1,1.6499999999999997
21731,2010-02-01,156,218.39999999999998,1.4,1.4,1,1.4
21731,2010-02-02,4,6.6,1.65,1.65,1,1.65
21731,2010-02-03,4,13.44,3.36,3.36,1,3.36
21731,2010-02-05,26,46.31999999999999,2.505,2.505,2,1.7815384615384613
21731,2010-02-07,36,59.4,1.65,1.65,1,1.65
21731,2010-02-08,12,19.799999999999997,1.65,1.65,1,1.6499999999999997
21731,2010-02-09,252,386.99999999999994,1.6214285714285714,1.65,7,1.5357142857142856
21731,2010-02-11,60,98.99999999999999,1.65,1.65,4,1.6499999999999997
21731,2010-02-12,25,42.959999999999994,2.22,1.65,3,1.7183999999999997
21731,2010-02-14,21,34.65,1.65,1.65,2,1.65
21731,2010-02-15,24,39.599999999999994,1.65,1.65,2,1.6499999999999997
21731,2010-02-16,5,16.8,3.36,3.36,1,3.3600000000000003
21731,2010-02-18,744,1083.6,1.5833333333333333,1.65,3,1.4564516129032257
21731,2010-02-19,15,41.85,2.22,1.65,3,2.79
21731,2010-02-22,12,19.799999999999997,1.65,1.65,1,1.6499999999999997
21731,2010-02-23,180,268.2,1.5833333333333333,1.65,3,1.49
21731,2010-02-24,4,6.6,1.65,1.65,1,1.65
21731,2010-02-25,38,62.69999999999999,1.65,1.65,2,1.6499999999999997
21731,2010-02-26,3,10.08,3.36,3.36,2,3.36
21731,2010-02-28,3,4.949999999999999,1.6499999999999997,1.65,1,1.6499999999999997
21731,2010-03-01,12,19.799999999999997,1.65,1.65,1,1.6499999999999997
21731,2010-03-02,62,105.71999999999998,1.9919999999999998,1.65,5,1.7051612903225803
21731,2010-03-03,24,39.599999999999994,1.65,1.65,1,1.6499999999999997
21731,2010-03-04,40,66.0,1.65,1.65,3,1.65
21731,2010-03-05,14,23.099999999999998,1.65,1.65,2,1.65
21731,2010-03-07,46,75.89999999999999,1.65,1.65,4,1.65
21731,2010-03-08,171,258.47999999999996,2.2939999999999996,1.65,5,1.511578947368421
21731,2010-03-09,49,82.56,2.22,1.65,3,1.6848979591836735
21731,2010-03-10,86,143.60999999999999,1.9349999999999998,1.65,6,1.6698837209302324
21731,2010-03-11,144,208.79999999999998,1.45,1.45,1,1.45
21731,2010-03-12,746,1090.32,2.1533333333333333,1.65,3,1.4615549597855226
21731,2010-03-14,4,6.6,1.65,1.65,1,1.65
21731,2010-03-15,3,10.08,3.36,3.36,2,3.36
21731,2010-03-16,146,215.51999999999998,2.723333333333333,3.36,3,1.4761643835616438
21731,2010-03-17,16,26.4,1.65,1.65,2,1.65
21731,2010-03-18,15,26.459999999999997,2.0774999999999997,1.65,3,1.7639999999999998
21731,2010-03-21,6,9.899999999999999,1.65,1.65,1,1.6499999999999997
21731,2010-03-22,14,23.099999999999998,1.65,1.65,2,1.65
21731,2010-03-23,12,19.799999999999997,1.65,1.65,1,1.6499999999999997
21731,2010-03-24,12,19.799999999999997,1.65,1.65,1,1.6499999999999997
21731,2010-03-25,13,21.449999999999996,1.65,1.65,2,1.6499999999999997
21731,2010-03-26,9,14.85,1.65,1.65,1,1.65
21731,2010-03-28,57,94.04999999999998,1.65,1.65,5,1.6499999999999997
21731,2010-03-29,25,96.45000000000002,2.8,2.8,2,3.8580000000000005
21731,2010-03-30,7,23.52,3.36,3.36,1,3.36
21731,2010-03-31,17,36.599999999999994,2.7899999999999996,3.36,3,2.1529411764705877
21731,2010-04-01,37,67.88999999999999,1.9919999999999998,1.65,5,1.8348648648648644
21731,2010-04-06,3,4.949999999999999,1.65,1.65,1,1.6499999999999997
21731,2010-04-07,60,98.99999999999999,1.65,1.65,2,1.6499999999999997
21731,2010-04-08,12,19.799999999999997,1.65,1.65,1,1.6499999999999997
21731,2010-04-09,72,118.79999999999998,1.6499999999999997,1.65,3,1.6499999999999997
21731,2010-04-11,32,52.8,1.65,1.65,3,1.65
21731,2010-04-13,20,33.0,1.65,1.65,2,1.65
21731,2010-04-14,12,19.799999999999997,1.65,1.65,1,1.6499999999999997
21731,2010-04-15,24,39.599999999999994,1.65,1.65,1,1.6499999999999997
21731,2010-04-16,25,41.24999999999999,1.6499999999999997,1.65,3,1.6499999999999997
21731,2010-04-19,5,16.8,3.36,3.36,4,3.3600000000000003
21731,2010-04-20,52,90.92999999999999,1.9919999999999998,1.65,5,1.7486538461538461
21731,2010-04-21,60,98.99999999999999,1.65,1.65,2,1.6499999999999997
21731,2010-04-22,26,46.31999999999999,2.22,1.65,3,1.7815384615384613
21731,2010-04-23,11,21.57,2.22,1.65,2,1.960909090909091
21731,2010-04-25,36,59.39999999999999,1.6499999999999997,1.65,3,1.6499999999999997
21731,2010-04-26,48,116.82,1.9919999999999998,1.65,4,2.43375
21731,2010-04-27,49,82.55999999999999,1.9919999999999998,1.65,5,1.6848979591836732
21731,2010-04-28,75,125.45999999999998,1.9919999999999998,1.65,5,1.6727999999999996
21731,2010-04-29,12,19.799999999999997,1.65,1.65,1,1.6499999999999997
21731,2010-04-30,48,79.19999999999999,1.6499999999999997,1.65,3,1.6499999999999997
21731,2010-05-02,28,46.199999999999996,1.6499999999999997,1.65,3,1.65
21731,2010-05-04,18,33.12,2.22,1.65,3,1.8399999999999999
21731,2010-05-05,1,3.36,3.36,3.36,1,3.36
21731,2010-05-06,181,271.55999999999995,2.0275,1.65,4,1.5003314917127069
21731,2010-05-07,49,80.85,1.65,1.65,4,1.65
21731,2010-05-10,4,11.73,2.7899999999999996,3.36,3,2.9325
21731,2010-05-11,1,3.36,3.36,3.36,1,3.36
21731,2010-05-12,12,19.799999999999997,1.65,1.65,1,1.6499999999999997
21731,2010-05-13,766,1113.9,1.5299999999999998,1.45,5,1.4541775456919062
21731,2010-05-14,13,23.159999999999997,2.505,2.505,2,1.7815384615384613
21731,2010-05-16,53,87.44999999999999,1.6499999999999997,1.65,3,1.6499999999999997
21731,2010-05-17,25,42.959999999999994,2.22,1.65,3,1.7183999999999997
21731,2010-05-18,29,49.559999999999995,2.22,1.65,3,1.7089655172413791
21731,2010-05-19,1,3.36,3.36,3.36,1,3.36
21731,2010-05-20,13,21.449999999999996,1.65,1.65,2,1.6499999999999997
21731,2010-05-21,156,228.59999999999997,1.5499999999999998,1.5499999999999998,2,1.465384615384615
21731,2010-05-23,12,19.799999999999997,1.65,1.65,1,1.6499999999999997
21731,2010-05-24,2,6.72,3.36,3.36,1,3.36
21731,2010-05-25,12,19.799999999999997,1.65,1.65,1,1.6499999999999997
21731,2010-05-26,61,102.35999999999999,1.9349999999999998,1.65,6,1.6780327868852456
21731,2010-05-27,3,6.66,2.505,2.505,2,2.22
21731,2010-05-28,16,33.239999999999995,2.505,2.505,2,2.0774999999999997
21731,2010-06-01,16,28.109999999999996,2.22,1.65,3,1.7568749999999997
21731,2010-06-02,13,23.159999999999997,2.505,2.505,2,1.7815384615384613
21731,2010-06-03,24,39.599999999999994,1.65,1.65,2,1.6499999999999997
21731,2010-06-04,51,89.27999999999999,2.7899999999999996,3.36,3,1.7505882352941173
21731,2010-06-06,24,39.599999999999994,1.65,1.65,2,1.6499999999999997
21731,2010-06-07,28,47.91,2.0774999999999997,1.65,4,1.7110714285714284
21731,2010-06-08,12,19.799999999999997,1.65,1.65,1,1.6499999999999997
21731,2010-06-09,24,39.599999999999994,1.65,1.65,1,1.6499999999999997
21731,2010-06-10,3,4.949999999999999,1.65,1.65,1,1.6499999999999997
21731,2010-06-11,48,79.19999999999999,1.6499999999999997,1.65,3,1.6499999999999997
21731,2010-06-13,40,65.99999999999999,1.6499999999999997,1.65,3,1.6499999999999997
21731,2010-06-15,12,19.799999999999997,1.65,1.65,1,1.6499999999999997
21731,2010-06-16,15,24.749999999999996,1.6499999999999997,1.65,2,1.6499999999999997
21731,2010-06-17,12,19.799999999999997,1.65,1.65,1,1.6499999999999997
21731,2010-06-18,3,4.949999999999999,1.65,1.65,1,1.6499999999999997
21731,2010-06-22,12,19.799999999999997,1.65,1.65,1,1.6499999999999997
21731,2010-06-23,170,253.41,2.0275,1.65,4,1.4906470588235294
21731,2010-06-24,14,26.519999999999996,2.7899999999999996,3.36,3,1.894285714285714
21731,2010-06-25,14,26.519999999999996,2.505,2.505,2,1.894285714285714
21731,2010-06-28,313,460.55999999999995,2.0275,1.65,4,1.471437699680511
21731,2010-06-29,49,82.56,2.22,1.65,3,1.6848979591836735
21731,2010-06-30,6,15.03,2.505,2.505,2,2.505
21731,2010-07-02,12,19.799999999999997,1.65,1.65,1,1.6499999999999997
21731,2010-07-05,12,19.799999999999997,1.65,1.65,1,1.6499999999999997
21731,2010-07-07,24,39.599999999999994,1.65,1.65,2,1.6499999999999997
21731,2010-07-12,13,23.159999999999997,2.505,2.505,2,1.7815384615384613
21731,2010-07-13,4,13.44,3.36,3.36,2,3.36
21731,2010-07-15,13,21.449999999999996,1.65,1.65,2,1.6499999999999997
21731,2010-07-16,48,79.19999999999999,1.65,1.65,1,1.6499999999999997
21731,2010-07-18,1,1.65,1.65,1.65,1,1.65
21731,2010-07-19,14,26.519999999999996,2.505,2.505,2,1.894285714285714
21731,2010-07-20,12,19.799999999999997,1.65,1.65,1,1.6499999999999997
21731,2010-07-21,2,6.72,3.36,3.36,2,3.36
21731,2010-07-22,2,6.72,3.36,3.36,1,3.36
21731,2010-07-23,13,23.159999999999997,2.505,2.505,2,1.7815384615384613
21731,2010-07-25,28,46.199999999999996,1.6499999999999997,1.65,3,1.65
21731,2010-07-26,24,39.599999999999994,1.65,1.65,2,1.6499999999999997
21731,2010-07-27,44,72.6,1.6499999999999997,1.65,3,1.65
21731,2010-07-28,60,99.0,1.65,1.65,1,1.65
21731,2010-07-29,8,23.459999999999997,2.7899999999999996,3.36,3,2.9324999999999997
21731,2010-08-01,6,9.899999999999999,1.65,1.65,1,1.6499999999999997
21731,2010-08-02,1,1.65,1.65,1.65,1,1.65
21731,2010-08-03,5,9.959999999999999,2.505,2.505,2,1.9919999999999998
21731,2010-08-04,26,46.31999999999999,2.7899999999999996,3.36,3,1.7815384615384613
21731,2010-08-05,12,19.799999999999997,1.65,1.65,1,1.6499999999999997
21731,2010-08-09,38,62.69999999999999,1.65,1.65,4,1.6499999999999997
21731,2010-08-10,290,420.9,1.5499999999999998,1.5499999999999998,2,1.4513793103448276
21731,2010-08-13,67,220.63,3.5700000000000003,4.21,4,3.2929850746268654
21731,2010-08-15,12,19.799999999999997,1.65,1.65,1,1.6499999999999997
21731,2010-08-16,14,26.519999999999996,2.505,2.505,2,1.894285714285714
21731,2010-08-18,6,9.899999999999999,1.65,1.65,1,1.6499999999999997
21731,2010-08-19,5,13.379999999999999,2.505,2.505,2,2.6759999999999997
21731,2010-08-20,12,19.799999999999997,1.65,1.65,1,1.6499999999999997
21731,2010-08-22,12,19.799999999999997,1.65,1.65,1,1.6499999999999997
21731,2010-08-23,25,42.959999999999994,2.22,1.65,3,1.7183999999999997
21731,2010-08-24,162,237.3,1.5499999999999998,1.5499999999999998,2,1.4648148148148148
21731,2010-08-25,48,79.19999999999999,1.65,1.65,2,1.6499999999999997
21731,2010-08-26,48,79.19999999999999,1.6499999999999997,1.65,3,1.6499999999999997
21731,2010-08-27,1,3.36,3.36,3.36,1,3.36
21731,2010-08-31,164,354.22999999999996,2.0058333333333334,1.65,11,2.1599390243902437
21731,2010-09-01,37,62.75999999999999,2.0774999999999997,1.65,4,1.696216216216216
21731,2010-09-02,328,491.28999999999996,2.464,1.65,5,1.4978353658536585
21731,2010-09-03,24,39.599999999999994,1.65,1.65,1,1.6499999999999997
21731,2010-09-05,48,79.19999999999999,1.6499999999999997,1.65,3,1.6499999999999997
21731,2010-09-06,24,39.599999999999994,1.65,1.65,2,1.6499999999999997
21731,2010-09-07,1,3.36,3.36,3.36,1,3.36
